flightNumber,origin,destination,distance,duration,model,speed,MaxCapa
6900,DFW,JFK,1390,229,757,380,176
6580,DFW,JFK,1390,228,757,380,176
3013,DFW,JFK,1390,224,738,400,160
1529,DFW,JFK,1390,240,757,380,176
7198,DFW,JFK,1390,228,757,380,176
16,DFW,JFK,1390,218,738,400,160
5417,DFW,JFK,1390,223,738,400,160
2866,DFW,JFK,1390,232,757,380,176
7344,DFW,JFK,1390,215,738,400,160
1557,DFW,JFK,1390,237,757,380,176
9992,DFW,JFK,1390,209,738,400,160
6833,DFW,JFK,1390,220,738,400,160
1038,DFW,JFK,1390,218,321,400,181
5225,JFK,ORD,739,116,321,400,181
9659,JFK,ORD,739,112,321,400,181
765,JFK,ORD,739,122,757,380,176
7169,JFK,ORD,739,123,757,380,176
3554,JFK,ORD,739,122,757,380,176
3752,JFK,ORD,739,128,757,380,176
2635,JFK,ORD,739,122,757,380,176
1603,JFK,ORD,739,121,738,400,160
2219,JFK,LAX,2472,406,738,400,160
8032,JFK,LAX,2472,422,757,380,176
1785,JFK,LAX,2472,391,321,400,181
909,JFK,LAX,2472,386,738,400,160
6189,JFK,LAX,2472,378,321,400,181
9887,JFK,LAX,2472,388,738,400,160
5875,JFK,LAX,2472,374,738,400,160
5429,JFK,LAX,2472,394,738,400,160
2148,JFK,LAX,2472,378,738,400,160
8257,JFK,LAX,2472,396,321,400,181
4318,JFK,LAX,2472,389,321,400,181
6479,JFK,LAX,2472,396,321,400,181
3552,JFK,LAX,2472,372,738,400,160
3153,JFK,DFW,1390,214,738,400,160
3907,JFK,DFW,1390,231,757,380,176
8628,JFK,DFW,1390,231,757,380,176
6625,JFK,DFW,1390,224,757,380,176
9063,JFK,DFW,1390,211,321,400,181
9556,JFK,DFW,1390,240,757,380,176
75,JFK,DFW,1390,210,738,400,160
1994,JFK,DFW,1390,228,738,400,160
1525,LAX,ORD,1743,288,757,380,176
3876,LAX,ORD,1743,296,757,380,176
6824,LAX,ORD,1743,279,757,380,176
4913,LAX,ORD,1743,278,757,380,176
9525,LAX,ORD,1743,267,738,400,160
9820,LAX,ORD,1743,274,321,400,181
2500,LAX,ORD,1743,276,738,400,160
3707,LAX,ORD,1743,277,321,400,181
3331,LAX,ORD,1743,265,321,400,181
501,LAX,ORD,1743,269,738,400,160
5233,LAX,JFK,2472,370,321,400,181
6169,LAX,JFK,2472,412,757,380,176
9554,LAX,JFK,2472,374,738,400,160
4712,LAX,JFK,2472,407,738,400,160
1298,LAX,JFK,2472,403,757,380,176
9570,LAX,JFK,2472,419,757,380,176
6897,LAX,JFK,2472,428,757,380,176
1558,LAX,JFK,2472,393,738,400,160
8143,LAX,JFK,2472,395,738,400,160
1118,LAX,DFW,1234,200,757,380,176
256,LAX,DFW,1234,200,321,400,181
4249,LAX,DFW,1234,193,321,400,181
2806,LAX,DFW,1234,205,757,380,176
6908,LAX,DFW,1234,210,757,380,176
4449,LAX,DFW,1234,202,757,380,176
9601,LAX,DFW,1234,213,757,380,176
9316,LAX,DFW,1234,212,757,380,176
1518,ORD,LAX,1743,271,321,400,181
5887,ORD,LAX,1743,290,757,380,176
3532,ORD,LAX,1743,287,738,400,160
6283,ORD,LAX,1743,264,738,400,160
190,ORD,LAX,1743,266,321,400,181
624,ORD,LAX,1743,287,321,400,181
9566,ORD,LAX,1743,276,321,400,181
5958,ORD,LAX,1743,287,757,380,176
5534,ORD,LAX,1743,272,738,400,160
3364,ORD,LAX,1743,268,738,400,160
4492,ORD,JFK,739,122,757,380,176
4008,ORD,JFK,739,117,757,380,176
9553,ORD,JFK,739,114,321,400,181
4002,ORD,JFK,739,117,321,400,181
3836,ORD,JFK,739,114,321,400,181
6481,ORD,JFK,739,123,757,380,176
1452,ORD,JFK,739,124,757,380,176
761,ORD,JFK,739,117,738,400,160
5644,ORD,JFK,739,116,738,400,160
818,ORD,JFK,739,118,738,400,160
4211,ORD,JFK,739,113,738,400,160
1588,ORD,JFK,739,118,321,400,181
9487,ORD,JFK,739,120,321,400,181
1394,ORD,JFK,739,115,738,400,160
6057,ORD,JFK,739,118,738,400,160
8580,ORD,DFW,802,133,757,380,176
7270,ORD,DFW,802,121,321,400,181
4194,ORD,DFW,802,131,757,380,176
8335,ORD,DFW,802,121,321,400,181
5238,ORD,DFW,802,133,757,380,176
5319,ORD,DFW,802,131,321,400,181
2702,ORD,DFW,802,128,757,380,176
8172,ORD,DFW,802,130,321,400,181
6940,ORD,DFW,802,123,738,400,160
9268,ORD,DFW,802,125,738,400,160
2372,ORD,DFW,802,136,757,380,176
3417,ORD,DFW,802,130,321,400,181
4200,ORD,DFW,802,132,757,380,176
6101,ORD,DFW,802,136,757,380,176
5601,ORD,DFW,802,131,321,400,181
7823,ORD,DFW,802,135,757,380,176
6468,DFW,ORD,802,133,757,380,176
521,DFW,ORD,802,130,757,380,176
3843,DFW,ORD,802,131,757,380,176
6704,DFW,ORD,802,137,757,380,176
1059,DFW,ORD,802,128,757,380,176
8620,DFW,ORD,802,122,738,400,160
7467,DFW,ORD,802,120,321,400,181
3539,DFW,ORD,802,122,738,400,160
9672,DFW,ORD,802,127,738,400,160
6613,DFW,ORD,802,129,321,400,181
5802,DFW,ORD,802,127,738,400,160
9246,DFW,ORD,802,131,321,400,181
3855,DFW,LAX,1234,186,321,400,181
2683,DFW,LAX,1234,194,321,400,181
1342,DFW,LAX,1234,208,757,380,176
2751,DFW,LAX,1234,186,738,400,160
6432,DFW,LAX,1234,196,321,400,181
9761,DFW,LAX,1234,203,738,400,160
162,DFW,LAX,1234,203,738,400,160
4576,DFW,LAX,1234,210,757,380,176
269,DFW,LAX,1234,203,738,400,160
8204,DFW,LAX,1234,197,321,400,181
4825,DFW,JFK,1390,218,738,400,160
9968,DFW,JFK,1390,233,757,380,176
6900,DFW,JFK,1390,229,757,380,176
6580,DFW,JFK,1390,228,757,380,176
3013,DFW,JFK,1390,224,738,400,160
1529,DFW,JFK,1390,240,757,380,176
7198,DFW,JFK,1390,228,757,380,176
16,DFW,JFK,1390,218,738,400,160
5417,DFW,JFK,1390,223,738,400,160
2866,DFW,JFK,1390,232,757,380,176
7344,DFW,JFK,1390,215,738,400,160
1557,DFW,JFK,1390,237,757,380,176
9992,DFW,JFK,1390,209,738,400,160
6833,DFW,JFK,1390,220,738,400,160
1038,DFW,JFK,1390,218,321,400,181
5225,JFK,ORD,739,116,321,400,181
9659,JFK,ORD,739,112,321,400,181
765,JFK,ORD,739,122,757,380,176
7169,JFK,ORD,739,123,757,380,176
3554,JFK,ORD,739,122,757,380,176
3752,JFK,ORD,739,128,757,380,176
2635,JFK,ORD,739,122,757,380,176
1603,JFK,ORD,739,121,738,400,160
2219,JFK,LAX,2472,406,738,400,160
8032,JFK,LAX,2472,422,757,380,176
1785,JFK,LAX,2472,391,321,400,181
909,JFK,LAX,2472,386,738,400,160
6189,JFK,LAX,2472,378,321,400,181
9887,JFK,LAX,2472,388,738,400,160
5875,JFK,LAX,2472,374,738,400,160
5429,JFK,LAX,2472,394,738,400,160
2148,JFK,LAX,2472,378,738,400,160
8257,JFK,LAX,2472,396,321,400,181
4318,JFK,LAX,2472,389,321,400,181
6479,JFK,LAX,2472,396,321,400,181
3552,JFK,LAX,2472,372,738,400,160
3153,JFK,DFW,1390,214,738,400,160
3907,JFK,DFW,1390,231,757,380,176
8628,JFK,DFW,1390,231,757,380,176
6625,JFK,DFW,1390,224,757,380,176
9063,JFK,DFW,1390,211,321,400,181
9556,JFK,DFW,1390,240,757,380,176
75,JFK,DFW,1390,210,738,400,160
1994,JFK,DFW,1390,228,738,400,160
1525,LAX,ORD,1743,288,757,380,176
3876,LAX,ORD,1743,296,757,380,176
6824,LAX,ORD,1743,279,757,380,176
4913,LAX,ORD,1743,278,757,380,176
9525,LAX,ORD,1743,267,738,400,160
9820,LAX,ORD,1743,274,321,400,181
2500,LAX,ORD,1743,276,738,400,160
3707,LAX,ORD,1743,277,321,400,181
3331,LAX,ORD,1743,265,321,400,181
501,LAX,ORD,1743,269,738,400,160
5233,LAX,JFK,2472,370,321,400,181
6169,LAX,JFK,2472,412,757,380,176
9554,LAX,JFK,2472,374,738,400,160
4712,LAX,JFK,2472,407,738,400,160
1298,LAX,JFK,2472,403,757,380,176
9570,LAX,JFK,2472,419,757,380,176
6897,LAX,JFK,2472,428,757,380,176
1558,LAX,JFK,2472,393,738,400,160
8143,LAX,JFK,2472,395,738,400,160
1118,LAX,DFW,1234,200,757,380,176
256,LAX,DFW,1234,200,321,400,181
4249,LAX,DFW,1234,193,321,400,181
2806,LAX,DFW,1234,205,757,380,176
6908,LAX,DFW,1234,210,757,380,176
4449,LAX,DFW,1234,202,757,380,176
9601,LAX,DFW,1234,213,757,380,176
9316,LAX,DFW,1234,212,757,380,176
1518,ORD,LAX,1743,271,321,400,181
5887,ORD,LAX,1743,290,757,380,176
3532,ORD,LAX,1743,287,738,400,160
6283,ORD,LAX,1743,264,738,400,160
190,ORD,LAX,1743,266,321,400,181
624,ORD,LAX,1743,287,321,400,181
9566,ORD,LAX,1743,276,321,400,181
5958,ORD,LAX,1743,287,757,380,176
5534,ORD,LAX,1743,272,738,400,160
3364,ORD,LAX,1743,268,738,400,160
4492,ORD,JFK,739,122,757,380,176
4008,ORD,JFK,739,117,757,380,176
9553,ORD,JFK,739,114,321,400,181
4002,ORD,JFK,739,117,321,400,181
3836,ORD,JFK,739,114,321,400,181
6481,ORD,JFK,739,123,757,380,176
1452,ORD,JFK,739,124,757,380,176
761,ORD,JFK,739,117,738,400,160
5644,ORD,JFK,739,116,738,400,160
818,ORD,JFK,739,118,738,400,160
4211,ORD,JFK,739,113,738,400,160
1588,ORD,JFK,739,118,321,400,181
9487,ORD,JFK,739,120,321,400,181
1394,ORD,JFK,739,115,738,400,160
6057,ORD,JFK,739,118,738,400,160
8580,ORD,DFW,802,133,757,380,176
7270,ORD,DFW,802,121,321,400,181
4194,ORD,DFW,802,131,757,380,176
8335,ORD,DFW,802,121,321,400,181
5238,ORD,DFW,802,133,757,380,176
5319,ORD,DFW,802,131,321,400,181
2702,ORD,DFW,802,128,757,380,176
8172,ORD,DFW,802,130,321,400,181
6940,ORD,DFW,802,123,738,400,160
9268,ORD,DFW,802,125,738,400,160
2372,ORD,DFW,802,136,757,380,176
3417,ORD,DFW,802,130,321,400,181
4200,ORD,DFW,802,132,757,380,176
6101,ORD,DFW,802,136,757,380,176
5601,ORD,DFW,802,131,321,400,181
7823,ORD,DFW,802,135,757,380,176
6468,DFW,ORD,802,133,757,380,176
521,DFW,ORD,802,130,757,380,176
3843,DFW,ORD,802,131,757,380,176
6704,DFW,ORD,802,137,757,380,176
1059,DFW,ORD,802,128,757,380,176
8620,DFW,ORD,802,122,738,400,160
7467,DFW,ORD,802,120,321,400,181
3539,DFW,ORD,802,122,738,400,160
9672,DFW,ORD,802,127,738,400,160
6613,DFW,ORD,802,129,321,400,181
5802,DFW,ORD,802,127,738,400,160
9246,DFW,ORD,802,131,321,400,181
3855,DFW,LAX,1234,186,321,400,181
2683,DFW,LAX,1234,194,321,400,181
1342,DFW,LAX,1234,208,757,380,176
2751,DFW,LAX,1234,186,738,400,160
6432,DFW,LAX,1234,196,321,400,181
9761,DFW,LAX,1234,203,738,400,160
162,DFW,LAX,1234,203,738,400,160
4576,DFW,LAX,1234,210,757,380,176
269,DFW,LAX,1234,203,738,400,160
8204,DFW,LAX,1234,197,321,400,181
4825,DFW,JFK,1390,218,738,400,160
9968,DFW,JFK,1390,233,757,380,176
6900,DFW,JFK,1390,229,757,380,176
6580,DFW,JFK,1390,228,757,380,176
3013,DFW,JFK,1390,224,738,400,160
1529,DFW,JFK,1390,240,757,380,176
7198,DFW,JFK,1390,228,757,380,176
16,DFW,JFK,1390,218,738,400,160
5417,DFW,JFK,1390,223,738,400,160
2866,DFW,JFK,1390,232,757,380,176
7344,DFW,JFK,1390,215,738,400,160
1557,DFW,JFK,1390,237,757,380,176
9992,DFW,JFK,1390,209,738,400,160
6833,DFW,JFK,1390,220,738,400,160
1038,DFW,JFK,1390,218,321,400,181
5225,JFK,ORD,739,116,321,400,181
9659,JFK,ORD,739,112,321,400,181
765,JFK,ORD,739,122,757,380,176
7169,JFK,ORD,739,123,757,380,176
3554,JFK,ORD,739,122,757,380,176
3752,JFK,ORD,739,128,757,380,176
2635,JFK,ORD,739,122,757,380,176
1603,JFK,ORD,739,121,738,400,160
2219,JFK,LAX,2472,406,738,400,160
8032,JFK,LAX,2472,422,757,380,176
1785,JFK,LAX,2472,391,321,400,181
909,JFK,LAX,2472,386,738,400,160
6189,JFK,LAX,2472,378,321,400,181
9887,JFK,LAX,2472,388,738,400,160
5875,JFK,LAX,2472,374,738,400,160
5429,JFK,LAX,2472,394,738,400,160
2148,JFK,LAX,2472,378,738,400,160
8257,JFK,LAX,2472,396,321,400,181
4318,JFK,LAX,2472,389,321,400,181
6479,JFK,LAX,2472,396,321,400,181
3552,JFK,LAX,2472,372,738,400,160
3153,JFK,DFW,1390,214,738,400,160
3907,JFK,DFW,1390,231,757,380,176
8628,JFK,DFW,1390,231,757,380,176
6625,JFK,DFW,1390,224,757,380,176
9063,JFK,DFW,1390,211,321,400,181
9556,JFK,DFW,1390,240,757,380,176
75,JFK,DFW,1390,210,738,400,160
1994,JFK,DFW,1390,228,738,400,160
1525,LAX,ORD,1743,288,757,380,176
3876,LAX,ORD,1743,296,757,380,176
6824,LAX,ORD,1743,279,757,380,176
4913,LAX,ORD,1743,278,757,380,176
9525,LAX,ORD,1743,267,738,400,160
9820,LAX,ORD,1743,274,321,400,181
2500,LAX,ORD,1743,276,738,400,160
3707,LAX,ORD,1743,277,321,400,181
3331,LAX,ORD,1743,265,321,400,181
501,LAX,ORD,1743,269,738,400,160
5233,LAX,JFK,2472,370,321,400,181
6169,LAX,JFK,2472,412,757,380,176
9554,LAX,JFK,2472,374,738,400,160
4712,LAX,JFK,2472,407,738,400,160
1298,LAX,JFK,2472,403,757,380,176
9570,LAX,JFK,2472,419,757,380,176
6897,LAX,JFK,2472,428,757,380,176
1558,LAX,JFK,2472,393,738,400,160
8143,LAX,JFK,2472,395,738,400,160
1118,LAX,DFW,1234,200,757,380,176
256,LAX,DFW,1234,200,321,400,181
4249,LAX,DFW,1234,193,321,400,181
2806,LAX,DFW,1234,205,757,380,176
6908,LAX,DFW,1234,210,757,380,176
4449,LAX,DFW,1234,202,757,380,176
9601,LAX,DFW,1234,213,757,380,176
9316,LAX,DFW,1234,212,757,380,176
1518,ORD,LAX,1743,271,321,400,181
5887,ORD,LAX,1743,290,757,380,176
3532,ORD,LAX,1743,287,738,400,160
6283,ORD,LAX,1743,264,738,400,160
190,ORD,LAX,1743,266,321,400,181
624,ORD,LAX,1743,287,321,400,181
9566,ORD,LAX,1743,276,321,400,181
5958,ORD,LAX,1743,287,757,380,176
5534,ORD,LAX,1743,272,738,400,160
3364,ORD,LAX,1743,268,738,400,160
4492,ORD,JFK,739,122,757,380,176
4008,ORD,JFK,739,117,757,380,176
9553,ORD,JFK,739,114,321,400,181
4002,ORD,JFK,739,117,321,400,181
3836,ORD,JFK,739,114,321,400,181
6481,ORD,JFK,739,123,757,380,176
1452,ORD,JFK,739,124,757,380,176
761,ORD,JFK,739,117,738,400,160
5644,ORD,JFK,739,116,738,400,160
818,ORD,JFK,739,118,738,400,160
4211,ORD,JFK,739,113,738,400,160
1588,ORD,JFK,739,118,321,400,181
9487,ORD,JFK,739,120,321,400,181
1394,ORD,JFK,739,115,738,400,160
6057,ORD,JFK,739,118,738,400,160
8580,ORD,DFW,802,133,757,380,176
7270,ORD,DFW,802,121,321,400,181
4194,ORD,DFW,802,131,757,380,176
8335,ORD,DFW,802,121,321,400,181
5238,ORD,DFW,802,133,757,380,176
5319,ORD,DFW,802,131,321,400,181
2702,ORD,DFW,802,128,757,380,176
8172,ORD,DFW,802,130,321,400,181
6940,ORD,DFW,802,123,738,400,160
9268,ORD,DFW,802,125,738,400,160
2372,ORD,DFW,802,136,757,380,176
3417,ORD,DFW,802,130,321,400,181
4200,ORD,DFW,802,132,757,380,176
6101,ORD,DFW,802,136,757,380,176
5601,ORD,DFW,802,131,321,400,181
7823,ORD,DFW,802,135,757,380,176
6468,DFW,ORD,802,133,757,380,176
521,DFW,ORD,802,130,757,380,176
3843,DFW,ORD,802,131,757,380,176
6704,DFW,ORD,802,137,757,380,176
1059,DFW,ORD,802,128,757,380,176
8620,DFW,ORD,802,122,738,400,160
7467,DFW,ORD,802,120,321,400,181
3539,DFW,ORD,802,122,738,400,160
9672,DFW,ORD,802,127,738,400,160
6613,DFW,ORD,802,129,321,400,181
5802,DFW,ORD,802,127,738,400,160
9246,DFW,ORD,802,131,321,400,181
3855,DFW,LAX,1234,186,321,400,181
2683,DFW,LAX,1234,194,321,400,181
1342,DFW,LAX,1234,208,757,380,176
2751,DFW,LAX,1234,186,738,400,160
6432,DFW,LAX,1234,196,321,400,181
9761,DFW,LAX,1234,203,738,400,160
162,DFW,LAX,1234,203,738,400,160
4576,DFW,LAX,1234,210,757,380,176
269,DFW,LAX,1234,203,738,400,160
8204,DFW,LAX,1234,197,321,400,181
4825,DFW,JFK,1390,218,738,400,160
9968,DFW,JFK,1390,233,757,380,176
6900,DFW,JFK,1390,229,757,380,176
6580,DFW,JFK,1390,228,757,380,176
3013,DFW,JFK,1390,224,738,400,160
1529,DFW,JFK,1390,240,757,380,176
7198,DFW,JFK,1390,228,757,380,176
16,DFW,JFK,1390,218,738,400,160
5417,DFW,JFK,1390,223,738,400,160
2866,DFW,JFK,1390,232,757,380,176
7344,DFW,JFK,1390,215,738,400,160
1557,DFW,JFK,1390,237,757,380,176
9992,DFW,JFK,1390,209,738,400,160
6833,DFW,JFK,1390,220,738,400,160
1038,DFW,JFK,1390,218,321,400,181
5225,JFK,ORD,739,116,321,400,181
9659,JFK,ORD,739,112,321,400,181
765,JFK,ORD,739,122,757,380,176
7169,JFK,ORD,739,123,757,380,176
3554,JFK,ORD,739,122,757,380,176
3752,JFK,ORD,739,128,757,380,176
2635,JFK,ORD,739,122,757,380,176
1603,JFK,ORD,739,121,738,400,160
2219,JFK,LAX,2472,406,738,400,160
8032,JFK,LAX,2472,422,757,380,176
1785,JFK,LAX,2472,391,321,400,181
909,JFK,LAX,2472,386,738,400,160
6189,JFK,LAX,2472,378,321,400,181
9887,JFK,LAX,2472,388,738,400,160
5875,JFK,LAX,2472,374,738,400,160
5429,JFK,LAX,2472,394,738,400,160
2148,JFK,LAX,2472,378,738,400,160
8257,JFK,LAX,2472,396,321,400,181
4318,JFK,LAX,2472,389,321,400,181
6479,JFK,LAX,2472,396,321,400,181
3552,JFK,LAX,2472,372,738,400,160
3153,JFK,DFW,1390,214,738,400,160
3907,JFK,DFW,1390,231,757,380,176
8628,JFK,DFW,1390,231,757,380,176
6625,JFK,DFW,1390,224,757,380,176
9063,JFK,DFW,1390,211,321,400,181
9556,JFK,DFW,1390,240,757,380,176
75,JFK,DFW,1390,210,738,400,160
1994,JFK,DFW,1390,228,738,400,160
1525,LAX,ORD,1743,288,757,380,176
3876,LAX,ORD,1743,296,757,380,176
6824,LAX,ORD,1743,279,757,380,176
4913,LAX,ORD,1743,278,757,380,176
9525,LAX,ORD,1743,267,738,400,160
9820,LAX,ORD,1743,274,321,400,181
2500,LAX,ORD,1743,276,738,400,160
3707,LAX,ORD,1743,277,321,400,181
3331,LAX,ORD,1743,265,321,400,181
501,LAX,ORD,1743,269,738,400,160
5233,LAX,JFK,2472,370,321,400,181
6169,LAX,JFK,2472,412,757,380,176
9554,LAX,JFK,2472,374,738,400,160
4712,LAX,JFK,2472,407,738,400,160
1298,LAX,JFK,2472,403,757,380,176
9570,LAX,JFK,2472,419,757,380,176
6897,LAX,JFK,2472,428,757,380,176
1558,LAX,JFK,2472,393,738,400,160
8143,LAX,JFK,2472,395,738,400,160
1118,LAX,DFW,1234,200,757,380,176
256,LAX,DFW,1234,200,321,400,181
4249,LAX,DFW,1234,193,321,400,181
2806,LAX,DFW,1234,205,757,380,176
6908,LAX,DFW,1234,210,757,380,176
4449,LAX,DFW,1234,202,757,380,176
9601,LAX,DFW,1234,213,757,380,176
9316,LAX,DFW,1234,212,757,380,176
1518,ORD,LAX,1743,271,321,400,181
5887,ORD,LAX,1743,290,757,380,176
3532,ORD,LAX,1743,287,738,400,160
6283,ORD,LAX,1743,264,738,400,160
190,ORD,LAX,1743,266,321,400,181
624,ORD,LAX,1743,287,321,400,181
9566,ORD,LAX,1743,276,321,400,181
5958,ORD,LAX,1743,287,757,380,176
5534,ORD,LAX,1743,272,738,400,160
3364,ORD,LAX,1743,268,738,400,160
4492,ORD,JFK,739,122,757,380,176
4008,ORD,JFK,739,117,757,380,176
9553,ORD,JFK,739,114,321,400,181
4002,ORD,JFK,739,117,321,400,181
3836,ORD,JFK,739,114,321,400,181
6481,ORD,JFK,739,123,757,380,176
1452,ORD,JFK,739,124,757,380,176
761,ORD,JFK,739,117,738,400,160
5644,ORD,JFK,739,116,738,400,160
818,ORD,JFK,739,118,738,400,160
4211,ORD,JFK,739,113,738,400,160
1588,ORD,JFK,739,118,321,400,181
9487,ORD,JFK,739,120,321,400,181
1394,ORD,JFK,739,115,738,400,160
6057,ORD,JFK,739,118,738,400,160
8580,ORD,DFW,802,133,757,380,176
7270,ORD,DFW,802,121,321,400,181
4194,ORD,DFW,802,131,757,380,176
8335,ORD,DFW,802,121,321,400,181
5238,ORD,DFW,802,133,757,380,176
5319,ORD,DFW,802,131,321,400,181
2702,ORD,DFW,802,128,757,380,176
8172,ORD,DFW,802,130,321,400,181
6940,ORD,DFW,802,123,738,400,160
9268,ORD,DFW,802,125,738,400,160
2372,ORD,DFW,802,136,757,380,176
3417,ORD,DFW,802,130,321,400,181
4200,ORD,DFW,802,132,757,380,176
6101,ORD,DFW,802,136,757,380,176
5601,ORD,DFW,802,131,321,400,181
7823,ORD,DFW,802,135,757,380,176
6468,DFW,ORD,802,133,757,380,176
521,DFW,ORD,802,130,757,380,176
3843,DFW,ORD,802,131,757,380,176
6704,DFW,ORD,802,137,757,380,176
1059,DFW,ORD,802,128,757,380,176
8620,DFW,ORD,802,122,738,400,160
7467,DFW,ORD,802,120,321,400,181
3539,DFW,ORD,802,122,738,400,160
9672,DFW,ORD,802,127,738,400,160
6613,DFW,ORD,802,129,321,400,181
5802,DFW,ORD,802,127,738,400,160
9246,DFW,ORD,802,131,321,400,181
3855,DFW,LAX,1234,186,321,400,181
2683,DFW,LAX,1234,194,321,400,181
1342,DFW,LAX,1234,208,757,380,176
2751,DFW,LAX,1234,186,738,400,160
6432,DFW,LAX,1234,196,321,400,181
9761,DFW,LAX,1234,203,738,400,160
162,DFW,LAX,1234,203,738,400,160
4576,DFW,LAX,1234,210,757,380,176
269,DFW,LAX,1234,203,738,400,160
8204,DFW,LAX,1234,197,321,400,181
4825,DFW,JFK,1390,218,738,400,160
9968,DFW,JFK,1390,233,757,380,176
6900,DFW,JFK,1390,229,757,380,176
6580,DFW,JFK,1390,228,757,380,176
3013,DFW,JFK,1390,224,738,400,160
1529,DFW,JFK,1390,240,757,380,176
7198,DFW,JFK,1390,228,757,380,176
16,DFW,JFK,1390,218,738,400,160
5417,DFW,JFK,1390,223,738,400,160
2866,DFW,JFK,1390,232,757,380,176
7344,DFW,JFK,1390,215,738,400,160
1557,DFW,JFK,1390,237,757,380,176
9992,DFW,JFK,1390,209,738,400,160
6833,DFW,JFK,1390,220,738,400,160
1038,DFW,JFK,1390,218,321,400,181
5225,JFK,ORD,739,116,321,400,181
9659,JFK,ORD,739,112,321,400,181
765,JFK,ORD,739,122,757,380,176
7169,JFK,ORD,739,123,757,380,176
3554,JFK,ORD,739,122,757,380,176
3752,JFK,ORD,739,128,757,380,176
2635,JFK,ORD,739,122,757,380,176
1603,JFK,ORD,739,121,738,400,160
2219,JFK,LAX,2472,406,738,400,160
8032,JFK,LAX,2472,422,757,380,176
1785,JFK,LAX,2472,391,321,400,181
909,JFK,LAX,2472,386,738,400,160
6189,JFK,LAX,2472,378,321,400,181
9887,JFK,LAX,2472,388,738,400,160
5875,JFK,LAX,2472,374,738,400,160
5429,JFK,LAX,2472,394,738,400,160
2148,JFK,LAX,2472,378,738,400,160
8257,JFK,LAX,2472,396,321,400,181
4318,JFK,LAX,2472,389,321,400,181
6479,JFK,LAX,2472,396,321,400,181
3552,JFK,LAX,2472,372,738,400,160
3153,JFK,DFW,1390,214,738,400,160
3907,JFK,DFW,1390,231,757,380,176
8628,JFK,DFW,1390,231,757,380,176
6625,JFK,DFW,1390,224,757,380,176
9063,JFK,DFW,1390,211,321,400,181
9556,JFK,DFW,1390,240,757,380,176
75,JFK,DFW,1390,210,738,400,160
1994,JFK,DFW,1390,228,738,400,160
1525,LAX,ORD,1743,288,757,380,176
3876,LAX,ORD,1743,296,757,380,176
6824,LAX,ORD,1743,279,757,380,176
4913,LAX,ORD,1743,278,757,380,176
9525,LAX,ORD,1743,267,738,400,160
9820,LAX,ORD,1743,274,321,400,181
2500,LAX,ORD,1743,276,738,400,160
3707,LAX,ORD,1743,277,321,400,181
3331,LAX,ORD,1743,265,321,400,181
501,LAX,ORD,1743,269,738,400,160
5233,LAX,JFK,2472,370,321,400,181
6169,LAX,JFK,2472,412,757,380,176
9554,LAX,JFK,2472,374,738,400,160
4712,LAX,JFK,2472,407,738,400,160
1298,LAX,JFK,2472,403,757,380,176
9570,LAX,JFK,2472,419,757,380,176
6897,LAX,JFK,2472,428,757,380,176
1558,LAX,JFK,2472,393,738,400,160
8143,LAX,JFK,2472,395,738,400,160
1118,LAX,DFW,1234,200,757,380,176
256,LAX,DFW,1234,200,321,400,181
4249,LAX,DFW,1234,193,321,400,181
2806,LAX,DFW,1234,205,757,380,176
6908,LAX,DFW,1234,210,757,380,176
4449,LAX,DFW,1234,202,757,380,176
9601,LAX,DFW,1234,213,757,380,176
9316,LAX,DFW,1234,212,757,380,176
1518,ORD,LAX,1743,271,321,400,181
5887,ORD,LAX,1743,290,757,380,176
3532,ORD,LAX,1743,287,738,400,160
6283,ORD,LAX,1743,264,738,400,160
190,ORD,LAX,1743,266,321,400,181
624,ORD,LAX,1743,287,321,400,181
9566,ORD,LAX,1743,276,321,400,181
5958,ORD,LAX,1743,287,757,380,176
5534,ORD,LAX,1743,272,738,400,160
3364,ORD,LAX,1743,268,738,400,160
4492,ORD,JFK,739,122,757,380,176
4008,ORD,JFK,739,117,757,380,176
9553,ORD,JFK,739,114,321,400,181
4002,ORD,JFK,739,117,321,400,181
3836,ORD,JFK,739,114,321,400,181
6481,ORD,JFK,739,123,757,380,176
1452,ORD,JFK,739,124,757,380,176
761,ORD,JFK,739,117,738,400,160
5644,ORD,JFK,739,116,738,400,160
818,ORD,JFK,739,118,738,400,160
4211,ORD,JFK,739,113,738,400,160
1588,ORD,JFK,739,118,321,400,181
9487,ORD,JFK,739,120,321,400,181
1394,ORD,JFK,739,115,738,400,160
6057,ORD,JFK,739,118,738,400,160
8580,ORD,DFW,802,133,757,380,176
7270,ORD,DFW,802,121,321,400,181
4194,ORD,DFW,802,131,757,380,176
8335,ORD,DFW,802,121,321,400,181
5238,ORD,DFW,802,133,757,380,176
5319,ORD,DFW,802,131,321,400,181
2702,ORD,DFW,802,128,757,380,176
8172,ORD,DFW,802,130,321,400,181
6940,ORD,DFW,802,123,738,400,160
9268,ORD,DFW,802,125,738,400,160
2372,ORD,DFW,802,136,757,380,176
3417,ORD,DFW,802,130,321,400,181
4200,ORD,DFW,802,132,757,380,176
6101,ORD,DFW,802,136,757,380,176
5601,ORD,DFW,802,131,321,400,181
7823,ORD,DFW,802,135,757,380,176
6468,DFW,ORD,802,133,757,380,176
521,DFW,ORD,802,130,757,380,176
3843,DFW,ORD,802,131,757,380,176
